ut2;una_inst;colab_inst;colab_inst_ext;ins;ines;inex;nau;nauext;nauesp;wc;sample;citas;py;EU_funded
000320776100004;0;1;0;3;3;0;2;0;2;Information Science & Library Science;1;0;2013;0
000320419900001;0;1;0;2;2;0;2;0;2;History;1;0;2013;0
000320928300001;0;0;0;1;1;0;1;0;1;Public, Environmental & Occupational Health;1;0;2013;0
000320447600003;0;1;1;2;1;1;3;1;2;Information Science & Library Science;1;0;2013;0
000319850500008;1;0;0;1;1;0;2;0;2;Political Science;1;0;2013;0
000320094800001;0;1;1;3;2;1;5;1;4;Geography;1;0;2013;0
000320094800008;1;0;0;1;1;0;2;0;2;Geography;1;0;2013;0
000320094800011;1;0;0;1;1;0;2;0;2;Geography;1;0;2013;0
000320094800014;1;0;0;1;1;0;3;0;3;Geography;1;0;2013;0
000320094800015;1;0;0;1;1;0;4;0;4;Geography;1;0;2013;0
000320094800016;1;0;0;1;1;0;2;0;2;Geography;1;0;2013;0
000320654100099;1;0;0;1;1;0;4;0;4;Engineering, Industrial;1;0;2013;0
000320654100150;1;0;0;1;1;0;5;0;2;Engineering, Industrial;1;0;2013;0
000320630300004;0;1;0;2;2;0;3;0;3;Communication;1;0;2013;0
000320630300004;0;1;0;2;2;0;3;0;3;Linguistics;1;0;2013;0
000319725200001;1;0;0;1;1;0;2;0;2;Linguistics;1;0;2013;0
000319725200002;1;0;0;1;1;0;2;0;2;Linguistics;1;0;2013;0
000319725200004;0;1;0;2;1;1;2;0;1;Linguistics;1;0;2013;0
000320607400012;0;0;0;1;1;0;1;0;1;Sociology;1;0;2013;0
000320552500007;0;1;1;2;1;1;2;1;1;Economics;0;0;2013;0
000320552500007;0;1;1;2;1;1;2;1;1;Social Sciences, Mathematical Methods;1;0;2013;0
000320288600010;0;1;0;2;1;1;1;0;1;History;1;0;2013;0
000319629500001;0;0;0;1;1;0;1;0;1;Law;0;0;2013;0
000320092900003;0;1;0;2;2;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000320092900007;1;0;0;1;1;0;4;0;3;Psychology, Multidisciplinary;0;0;2013;0
000320092900008;1;0;0;1;1;0;2;0;2;Psychology, Multidisciplinary;0;0;2013;0
000319868000001;0;1;1;3;2;1;3;1;2;Management;0;0;2013;0
000319868000003;1;0;0;1;1;0;3;0;3;Management;0;0;2013;0
000319868000005;1;0;0;1;1;0;3;0;3;Management;0;0;2013;0
000320098700003;1;0;0;1;1;0;3;0;3;Public Administration;0;0;2013;0
000319797200001;0;1;0;2;2;0;3;0;3;Business;0;0;2013;0
000320091600005;0;1;0;2;2;0;2;0;2;Business;0;0;2013;0
000320091600005;0;1;0;2;2;0;2;0;2;Management;0;0;2013;0
000320091600008;0;1;1;2;1;1;3;1;2;Business;0;0;2013;0
000320091600008;0;1;1;2;1;1;3;1;2;Management;0;0;2013;0
000320181500010;1;0;0;1;1;0;4;0;1;Education & Educational Research;1;0;2013;0
000320181500010;1;0;0;1;1;0;4;0;1;Social Sciences, Interdisciplinary;1;0;2013;0
000319713700006;0;1;0;2;2;0;3;0;3;Business;0;0;2013;0
000319713700006;0;1;0;2;2;0;3;0;3;Economics;0;0;2013;0
000318858100016;1;0;0;1;1;0;4;0;2;Medical Informatics;1;0;2013;0
000319366800009;0;1;1;3;1;2;3;2;1;Social Sciences, Interdisciplinary;1;0;2013;0
000319533900006;1;0;0;1;1;0;4;0;4;Engineering, Industrial;1;0;2013;0
000319508500002;0;1;0;2;2;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000319508500003;0;1;0;2;2;0;4;0;4;Psychology, Multidisciplinary;0;0;2013;0
000319508500006;0;1;1;2;1;1;3;1;1;Psychology, Multidisciplinary;0;0;2013;0
000319508500008;0;1;0;2;2;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000319508500012;1;0;0;1;1;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000319508500015;0;1;0;3;3;0;4;0;4;Psychology, Multidisciplinary;0;0;2013;0
000319508500018;0;1;0;2;2;0;5;0;5;Psychology, Multidisciplinary;0;0;2013;0
000319508500019;0;1;0;3;3;0;5;0;5;Psychology, Multidisciplinary;0;0;2013;0
000319508500022;0;1;0;2;2;0;4;0;4;Psychology, Multidisciplinary;0;0;2013;0
000319533000006;0;1;0;2;1;1;1;0;1;Industrial Relations & Labor;1;0;2013;0
000319533000006;0;1;0;2;1;1;1;0;1;Management;0;0;2013;0
000319242500001;0;1;0;2;1;1;3;0;3;Economics;0;0;2013;0
000319242500004;0;1;1;2;1;1;2;1;1;Economics;0;0;2013;0
000319242500009;1;0;0;1;1;0;3;0;3;Economics;0;0;2013;0
000319242500010;1;0;0;1;1;0;2;0;2;Economics;0;0;2013;0
000319501300001;0;1;0;2;1;1;1;0;1;Linguistics;1;0;2013;0
000318742400034;1;0;0;1;1;0;2;0;2;Social Sciences, Interdisciplinary;1;0;2013;0
000318952900008;0;1;1;2;1;1;2;1;1;Social Sciences, Mathematical Methods;1;0;2013;0
000318742900005;0;1;0;3;1;2;1;0;1;Law;0;0;2013;0
000318454900002;0;1;0;2;2;0;2;0;2;Business;0;0;2013;0
000318454900002;0;1;0;2;2;0;2;0;2;Economics;0;0;2013;0
000318454900003;0;1;0;2;2;0;3;0;3;Business;0;0;2013;0
000318454900003;0;1;0;2;2;0;3;0;3;Economics;0;0;2013;0
000318454900007;0;1;0;3;3;0;2;0;2;Business;0;0;2013;0
000318454900007;0;1;0;3;3;0;2;0;2;Economics;0;0;2013;0
000318454900009;0;1;0;4;4;0;2;0;2;Business;0;0;2013;0
000318454900009;0;1;0;4;4;0;2;0;2;Economics;0;0;2013;0
000318454900010;1;0;0;1;1;0;2;0;1;Business;0;0;2013;0
000318454900010;1;0;0;1;1;0;2;0;1;Economics;0;0;2013;0
000318454900012;0;1;1;4;3;1;4;1;3;Business;0;0;2013;0
000318454900012;0;1;1;4;3;1;4;1;3;Economics;0;0;2013;0
000318454900014;0;1;0;2;1;1;2;0;2;Business;0;0;2013;0
000318454900014;0;1;0;2;1;1;2;0;2;Economics;0;0;2013;0
000326818800020;0;1;1;21;1;20;20;18;2;Environmental Studies;1;0;2013;0
000326816100022;0;1;1;41;1;40;51;50;1;Environmental Studies;1;0;2013;0
000324486300020;0;1;0;3;2;1;4;0;4;Environmental Studies;1;0;2013;1
000325190600006;0;1;1;5;1;4;5;4;1;Engineering, Industrial;1;0;2013;0
000324689500005;0;1;1;2;1;1;4;1;3;Psychology, Developmental;0;0;2013;0
000324689500005;0;1;1;2;1;1;4;1;3;Public, Environmental & Occupational Health;1;0;2013;0
000325182300006;0;1;1;3;1;2;4;3;1;Public, Environmental & Occupational Health;1;0;2013;0
000324156700005;0;1;1;3;1;2;3;2;1;Management;0;0;2013;0
000325740400011;0;1;1;6;3;3;4;1;3;Psychology, Experimental;0;0;2013;0
000325588500011;0;1;0;3;3;0;3;0;3;Economics;0;0;2013;1
000325588500011;0;1;0;3;3;0;3;0;3;Environmental Studies;1;0;2013;1
000324283300005;0;1;0;6;5;1;4;0;4;Linguistics;1;0;2013;1
000324283300005;0;1;0;6;5;1;4;0;4;Psychology, Experimental;0;0;2013;1
000325856900003;0;1;1;6;1;5;4;3;1;Communication;1;0;2013;0
000325856900003;0;1;1;6;1;5;4;3;1;Information Science & Library Science;1;0;2013;0
000326818800016;0;1;1;12;2;10;9;6;3;Environmental Studies;1;0;2013;1
000324080800053;0;1;1;2;1;1;3;1;2;Education & Educational Research;1;0;2013;0
000326350900018;0;1;0;2;2;0;3;0;3;Public, Environmental & Occupational Health;1;0;2013;0
000326236900006;0;1;1;23;1;22;24;22;1;Health Care Sciences & Services;1;0;2013;0
000324910600010;0;1;1;2;1;1;2;1;1;Psychology, Multidisciplinary;0;0;2013;0
000325149600016;0;1;1;12;3;9;14;11;3;Public, Environmental & Occupational Health;1;0;2013;1
000324109900032;0;1;1;8;1;7;10;8;1;Health Care Sciences & Services;1;0;2013;0
000324722600006;0;1;1;10;4;6;15;7;8;Anthropology;1;0;2013;0
000325468700008;0;1;1;5;1;4;8;7;1;Economics;0;0;2013;0
000325468700008;0;1;1;5;1;4;8;7;1;Health Care Sciences & Services;1;0;2013;0
000325468700008;0;1;1;5;1;4;8;7;1;Health Policy & Services;1;0;2013;0
000326057600030;0;1;1;6;5;1;4;1;3;Public, Environmental & Occupational Health;1;0;2013;0
000325530100002;0;1;1;6;5;1;8;1;7;Public, Environmental & Occupational Health;1;0;2013;0
000325588800022;0;1;1;9;1;8;9;8;1;Psychology, Experimental;0;0;2013;0
000325996100001;0;1;1;12;1;11;20;18;2;Psychology, Clinical;0;0;2013;0
000325473900007;0;1;0;3;3;0;3;0;3;Economics;0;0;2013;0
000325473900007;0;1;0;3;3;0;3;0;3;Health Care Sciences & Services;1;0;2013;0
000325473900007;0;1;0;3;3;0;3;0;3;Health Policy & Services;1;0;2013;0
000325238500025;0;1;1;2;1;1;4;2;2;Economics;0;0;2013;0
000325238500025;0;1;1;2;1;1;4;2;2;Transportation;1;0;2013;0
000324321700002;0;1;1;32;3;29;37;34;3;Public, Environmental & Occupational Health;1;0;2013;0
000326480800011;0;1;1;19;1;18;20;19;1;Psychology, Developmental;0;0;2013;1
000326203400073;0;1;1;2;1;1;4;2;2;Environmental Studies;1;0;2013;0
000324848600017;0;1;1;2;1;1;4;1;3;Medical Informatics;1;0;2013;1
000325190600008;0;1;1;5;3;2;7;2;5;Engineering, Industrial;1;0;2013;0
000326720900001;0;1;1;3;1;2;3;2;1;Psychology, Biological;0;0;2013;0
000326720900001;0;1;1;3;1;2;3;2;1;Psychology, Experimental;0;0;2013;0
000325810100003;1;0;0;1;1;0;2;0;2;Education & Educational Research;1;0;2013;0
000326065200002;0;1;1;8;2;6;6;5;1;Anthropology;1;0;2013;0
000324080800042;1;0;0;1;1;0;4;0;4;Education & Educational Research;1;0;2013;1
000325475300015;0;1;1;4;2;2;4;2;2;Information Science & Library Science;1;0;2013;0
000325501000006;0;1;1;5;3;2;5;2;3;Health Care Sciences & Services;1;0;2013;0
000325501000006;0;1;1;5;3;2;5;2;3;Health Policy & Services;1;0;2013;0
000325024100006;0;1;1;9;1;8;11;10;1;Public, Environmental & Occupational Health;1;0;2013;0
000324620700029;0;1;1;10;2;8;13;11;2;Health Care Sciences & Services;1;0;2013;0
000324620700029;0;1;1;10;2;8;13;11;2;Medical Informatics;1;0;2013;0
000326239900001;0;1;1;3;2;1;3;1;2;Education & Educational Research;1;0;2013;0
000326770300075;0;1;1;2;1;1;5;1;4;Environmental Studies;1;0;2013;1
000326203400082;0;1;1;6;2;4;4;3;1;Environmental Studies;1;0;2013;1
000325860600007;1;0;0;1;1;0;3;0;3;Psychology, Experimental;0;0;2013;1
000326218400002;1;0;0;1;1;0;2;0;2;Public, Environmental & Occupational Health;1;0;2013;0
000326218400002;1;0;0;1;1;0;2;0;2;Psychology, Multidisciplinary;0;0;2013;0
000326053000006;0;1;1;13;5;8;22;14;8;Medical Informatics;1;0;2013;1
000326726000020;0;1;1;5;1;4;12;9;3;Public, Environmental & Occupational Health;1;0;2013;0
000325666100006;0;1;1;8;1;7;9;8;1;Psychology, Multidisciplinary;0;0;2013;0
000325778300005;0;1;1;4;3;1;9;1;8;Psychology, Experimental;0;0;2013;0
000325152400024;0;1;1;23;4;19;34;28;6;Public, Environmental & Occupational Health;1;0;2013;1
000325674300032;0;1;1;4;2;2;3;2;1;Economics;0;0;2013;0
000324156400012;0;1;0;2;2;0;3;0;3;Geography;1;0;2013;0
000325521300017;0;1;0;3;3;0;6;0;6;Environmental Studies;1;0;2013;0
000324974000010;0;1;1;4;1;3;4;3;1;Engineering, Industrial;1;0;2013;0
000326057600052;0;1;0;4;4;0;4;0;4;Public, Environmental & Occupational Health;1;0;2013;0
000324970500002;0;1;1;4;2;2;4;2;2;Environmental Studies;1;0;2013;0
000326203400024;1;0;0;1;1;0;5;0;5;Environmental Studies;1;0;2013;0
000325759000023;0;1;1;8;5;3;8;2;6;Public, Environmental & Occupational Health;1;0;2013;0
000326133400016;0;1;1;2;1;1;4;1;3;Psychology, Biological;0;0;2013;0
000324844300029;0;1;0;4;4;0;4;0;4;Engineering, Industrial;1;0;2013;0
000324915000011;1;0;0;1;1;0;2;0;2;Anthropology;1;0;2013;0
000324651500002;0;1;1;4;1;3;3;2;1;Business;0;0;2013;0
000324651500002;0;1;1;4;1;3;3;2;1;Economics;0;0;2013;0
000324651500002;0;1;1;4;1;3;3;2;1;Management;0;0;2013;0
000326479100008;0;1;1;4;2;2;5;4;1;Economics;0;0;2013;0
000326479100008;0;1;1;4;2;2;5;4;1;Environmental Studies;1;0;2013;0
000324620700033;0;1;1;2;1;1;4;1;3;Health Care Sciences & Services;1;0;2013;1
000324620700033;0;1;1;2;1;1;4;1;3;Medical Informatics;1;0;2013;1
000324127600013;0;1;0;2;2;0;2;0;2;Business;0;0;2013;0
000324127600013;0;1;0;2;2;0;2;0;2;Ethics;1;0;2013;0
000326691100011;0;1;0;2;2;0;1;0;1;Environmental Studies;1;0;2013;0
000326165900007;1;0;0;1;1;0;3;0;3;Psychology, Applied;0;0;2013;0
000325197400025;0;1;1;6;1;5;8;7;1;Communication;1;0;2013;0
000325197400025;0;1;1;6;1;5;8;7;1;Information Science & Library Science;1;0;2013;0
000326770300134;0;1;0;3;3;0;2;0;2;Environmental Studies;1;0;2013;0
000326557600011;0;1;0;2;2;0;2;0;1;Management;0;0;2013;0
000326557600011;0;1;0;2;2;0;2;0;1;Planning & Development;1;0;2013;0
000326026600009;0;1;1;11;6;5;20;9;11;Psychology, Clinical;0;0;2013;0
000324388900004;0;1;1;2;1;1;2;1;1;Business;0;0;2013;0
000324388900004;0;1;1;2;1;1;2;1;1;Management;0;0;2013;0
000325151700010;0;1;0;9;9;0;12;0;12;Public, Environmental & Occupational Health;1;0;2013;1
000324968500018;0;1;1;10;1;9;12;11;1;Education, Special;1;0;2013;0
000325147100013;0;1;1;4;1;3;3;2;1;Economics;0;0;2013;0
000325147100013;0;1;1;4;1;3;3;2;1;Social Sciences, Mathematical Methods;1;0;2013;0
000325060200001;0;1;1;3;1;2;2;1;1;Environmental Studies;1;0;2013;0
000325060200001;0;1;1;3;1;2;2;1;1;Planning & Development;1;0;2013;0
000325060200001;0;1;1;3;1;2;2;1;1;Sociology;1;0;2013;0
000325060200007;0;1;1;3;2;1;5;1;4;Environmental Studies;1;0;2013;0
000325060200007;0;1;1;3;2;1;5;1;4;Planning & Development;1;0;2013;0
000325060200007;0;1;1;3;2;1;5;1;4;Sociology;1;0;2013;0
000324156400011;0;1;1;5;4;1;8;2;6;Geography;1;0;2013;0
000326770300139;0;1;1;3;2;1;5;1;4;Environmental Studies;1;0;2013;0
000326212100046;0;1;0;2;2;0;2;0;2;Business, Finance;0;0;2013;0
000326212100046;0;1;0;2;2;0;2;0;2;Economics;0;0;2013;0
000325600400052;0;1;1;3;1;2;3;2;1;Education & Educational Research;1;0;2013;0
000325610300017;0;1;1;8;6;2;10;3;6;Nursing;1;0;2013;0
000325697700020;1;0;0;1;1;0;7;0;7;Public, Environmental & Occupational Health;1;0;2013;0
000325090600014;0;1;1;9;2;7;25;20;5;Geography;1;0;2013;1
000325058100003;0;1;1;12;1;11;11;10;1;Public, Environmental & Occupational Health;1;0;2013;0
000325058100003;0;1;1;12;1;11;11;10;1;Social Sciences, Interdisciplinary;1;0;2013;0
000324551000012;0;1;0;3;3;0;2;0;2;Economics;0;0;2013;0
000324551000012;0;1;0;3;3;0;2;0;2;Social Sciences, Mathematical Methods;1;0;2013;0
000324283300001;0;1;1;4;1;3;3;2;1;Linguistics;1;0;2013;0
000324283300001;0;1;1;4;1;3;3;2;1;Psychology, Experimental;0;0;2013;0
000324608500004;0;1;1;3;2;1;2;1;1;Public, Environmental & Occupational Health;1;0;2013;0
000324608500004;0;1;1;3;2;1;2;1;1;Social Sciences, Biomedical;1;0;2013;0
000324011500012;0;1;0;11;11;0;15;0;15;Public, Environmental & Occupational Health;1;0;2013;0
000324127600012;0;1;0;2;2;0;3;0;3;Business;0;0;2013;0
000324127600012;0;1;0;2;2;0;3;0;3;Ethics;1;0;2013;0
000324065100003;0;1;1;3;1;2;3;2;1;Business;0;0;2013;0
000324065100003;0;1;1;3;1;2;3;2;1;Ethics;1;0;2013;0
000326465000001;1;0;0;1;1;0;7;0;7;Psychology, Biological;0;0;2013;0
000326465000001;1;0;0;1;1;0;7;0;7;Psychology, Experimental;0;0;2013;0
000324048200011;0;1;1;3;2;1;5;1;4;Environmental Studies;1;0;2013;0
000325904700001;0;1;1;6;1;5;6;5;1;Business;0;0;2013;0
000326610000026;0;1;0;2;2;0;3;0;3;Engineering, Industrial;1;0;2013;1
000325750100006;0;1;0;2;2;0;4;0;4;Medical Informatics;1;0;2013;0
000324898900016;0;1;0;2;2;0;4;0;4;Engineering, Industrial;1;0;2013;0
000326695100006;0;1;0;2;2;0;3;0;3;Public Administration;0;0;2013;0
000326596800011;0;1;1;14;4;10;17;10;7;Education, Scientific Disciplines;1;0;2013;1
000326427400009;0;1;1;2;1;1;3;2;1;Business;0;0;2013;0
000326427400009;0;1;1;2;1;1;3;2;1;Planning & Development;1;0;2013;0
000326671000005;0;1;1;2;1;1;2;1;1;Business;0;0;2013;0
000326671000005;0;1;1;2;1;1;2;1;1;Management;0;0;2013;0
000325783200020;0;1;1;2;1;1;3;1;2;Psychology, Multidisciplinary;0;0;2013;0
000325934000008;1;0;0;1;1;0;2;0;2;Communication;1;0;2013;0
000325934000008;1;0;0;1;1;0;2;0;2;History & Philosophy Of Science;1;0;2013;0
000324483400005;0;0;0;1;1;0;1;0;1;Political Science;1;0;2013;0
000325139600008;0;1;0;2;1;1;2;0;2;Hospitality, Leisure, Sport & Tourism;1;0;2013;0
000324657200032;0;1;1;9;1;8;13;12;1;Environmental Studies;1;0;2013;0
000324224000008;1;0;0;1;1;0;2;0;2;Engineering, Industrial;1;0;2013;0
000326203400011;1;0;0;1;1;0;4;0;4;Environmental Studies;1;0;2013;1
000326428600018;1;0;0;1;1;0;2;0;2;Information Science & Library Science;1;0;2013;0
000325856900005;0;1;1;2;1;1;2;1;1;Communication;1;0;2013;0
000325856900005;0;1;1;2;1;1;2;1;1;Information Science & Library Science;1;0;2013;0
000326213300002;0;1;1;6;2;4;5;3;2;Linguistics;1;0;2013;1
000326213300002;0;1;1;6;2;4;5;3;2;Psychology, Experimental;0;0;2013;1
000324421200003;0;1;1;7;4;3;11;9;2;Public, Environmental & Occupational Health;1;0;2013;1
000325778300015;1;0;0;1;1;0;3;0;3;Psychology, Experimental;0;0;2013;0
000324402800002;0;0;0;1;1;0;1;0;1;Communication;1;0;2013;0
000325462900017;0;1;0;7;7;0;7;0;7;Psychology, Biological;0;0;2013;0
000325462900017;0;1;0;7;7;0;7;0;7;Psychology, Experimental;0;0;2013;0
000324341500019;0;1;0;3;3;0;8;0;8;Psychology, Developmental;0;0;2013;0
000324617100001;0;1;1;7;6;1;21;1;20;Public, Environmental & Occupational Health;1;0;2013;0
000326433300009;0;1;0;2;2;0;8;0;8;Public, Environmental & Occupational Health;1;0;2013;0
000325674300035;0;1;1;3;1;2;3;2;1;Economics;0;0;2013;0
000325605200005;1;0;0;1;1;0;7;0;7;Public, Environmental & Occupational Health;1;0;2013;0
000324977300003;0;1;0;2;2;0;2;0;2;Sociology;1;0;2013;0
000324657000024;0;1;1;3;1;2;7;5;2;Ergonomics;1;0;2013;0
000324657000024;0;1;1;3;1;2;7;5;2;Public, Environmental & Occupational Health;1;0;2013;0
000324657000024;0;1;1;3;1;2;7;5;2;Social Sciences, Interdisciplinary;1;0;2013;0
000324657000024;0;1;1;3;1;2;7;5;2;Transportation;1;0;2013;0
000324674500008;0;1;1;19;1;18;20;19;1;Public, Environmental & Occupational Health;1;0;2013;0
000324453300005;1;0;0;1;1;0;2;0;2;Management;0;0;2013;0
000324453300005;1;0;0;1;1;0;2;0;2;Planning & Development;1;0;2013;0
000324036800002;0;1;1;3;2;1;4;1;3;Public, Environmental & Occupational Health;1;0;2013;1
000324105100001;0;1;0;3;3;0;7;0;7;Health Care Sciences & Services;1;0;2013;0
000324105100001;0;1;0;3;3;0;7;0;7;Health Policy & Services;1;0;2013;0
000324105100001;0;1;0;3;3;0;7;0;7;Public, Environmental & Occupational Health;1;0;2013;0
000325233500018;1;0;0;1;1;0;2;0;2;Business;0;0;2013;0
000325233500018;1;0;0;1;1;0;2;0;2;Management;0;0;2013;0
000326842700074;1;0;0;1;1;0;7;0;3;Medical Informatics;1;0;2013;0
000326165900002;0;1;1;2;1;1;4;1;3;Psychology, Applied;0;0;2013;0
000326132600007;1;0;0;1;1;0;2;0;2;Information Science & Library Science;1;0;2013;1
000326735400013;0;1;1;2;1;1;4;3;1;Psychology, Clinical;0;0;2013;0
000326214300039;0;1;1;4;2;2;4;2;2;Business;0;0;2013;0
000325854200017;1;0;0;1;1;0;4;0;4;Education, Scientific Disciplines;1;0;2013;0
000325236200008;1;0;0;1;1;0;2;0;2;Engineering, Industrial;1;0;2013;1
000326651700010;0;1;1;2;1;1;5;3;2;Education, Scientific Disciplines;1;0;2013;0
000325824300007;0;1;0;4;4;0;6;0;6;Public, Environmental & Occupational Health;1;0;2013;0
000326062900003;0;1;1;3;1;2;2;1;1;Psychology, Experimental;0;0;2013;0
000326057500011;0;1;1;2;1;1;4;1;3;Linguistics;1;0;2013;0
000325600400008;0;1;0;2;2;0;3;0;3;Education & Educational Research;1;0;2013;1
000324929500004;0;0;0;1;1;0;1;0;1;Gerontology;1;0;2013;0
000325470200002;1;0;0;1;1;0;3;0;3;Psychology, Mathematical;0;0;2013;0
000325470200002;1;0;0;1;1;0;3;0;3;Psychology, Experimental;0;0;2013;0
000324657200012;0;1;1;4;2;2;3;2;1;Environmental Studies;1;0;2013;0
000326203400013;0;1;1;3;2;1;4;1;3;Environmental Studies;1;0;2013;0
000326203400017;0;1;1;2;1;1;3;1;2;Environmental Studies;1;0;2013;1
000326045400004;0;1;1;3;2;1;2;1;1;Economics;0;0;2013;0
000326045400004;0;1;1;3;2;1;2;1;1;Environmental Studies;1;0;2013;0
000325182300011;0;1;1;25;5;20;26;22;4;Public, Environmental & Occupational Health;1;0;2013;1
000325022000002;1;0;0;1;1;0;4;0;4;Health Care Sciences & Services;1;0;2013;0
000325022000002;1;0;0;1;1;0;4;0;4;Medical Informatics;1;0;2013;0
000324834600014;0;1;0;10;10;0;12;0;12;Gerontology;1;0;2013;1
000325150400019;0;1;1;10;1;9;14;12;2;Psychology, Multidisciplinary;0;0;2013;1
000325150400019;0;1;1;10;1;9;14;12;2;Social Sciences, Biomedical;1;0;2013;1
000324790900004;0;1;1;7;6;1;6;1;5;Public, Environmental & Occupational Health;1;0;2013;0
000324100400014;0;1;1;3;1;2;3;2;1;Business, Finance;0;0;2013;0
000324100400014;0;1;1;3;1;2;3;2;1;Economics;0;0;2013;0
000325287900001;0;1;0;4;3;1;4;0;4;Public, Environmental & Occupational Health;1;0;2013;0
000325073200001;0;1;1;7;2;5;7;6;1;Public, Environmental & Occupational Health;1;0;2013;0
000326421600002;1;0;0;1;1;0;3;0;3;Business;0;0;2013;0
000326421600002;1;0;0;1;1;0;3;0;3;Management;0;0;2013;0
000326671600006;1;0;0;1;1;0;3;0;3;Political Science;1;0;2013;0
000326490800001;0;1;1;7;1;6;8;7;1;Economics;0;0;2013;0
000326405800013;0;1;0;2;1;1;3;0;3;Social Sciences, Interdisciplinary;1;0;2013;0
000326405800013;0;1;0;2;1;1;3;0;3;Sociology;1;0;2013;0
000326150500004;0;0;0;1;1;0;1;0;1;Family Studies;1;0;2013;0
000324974000015;0;1;1;5;2;3;7;5;2;Engineering, Industrial;1;0;2013;0
000324666900006;0;1;1;2;1;1;2;1;1;Economics;0;0;2013;0
000324666900006;0;1;1;2;1;1;2;1;1;Planning & Development;1;0;2013;0
000326509200005;0;1;1;5;1;4;4;3;1;Psychology, Clinical;0;0;2013;0
000326562000005;1;0;0;1;1;0;2;0;2;Economics;0;0;2013;0
000326562000005;1;0;0;1;1;0;2;0;2;Environmental Studies;1;0;2013;0
000326562000005;1;0;0;1;1;0;2;0;2;Geography;1;0;2013;0
000326557600006;0;1;1;5;1;4;2;1;1;Management;0;0;2013;0
000326557600006;0;1;1;5;1;4;2;1;1;Planning & Development;1;0;2013;0
000326152900011;0;1;0;3;3;0;5;0;5;Education, Scientific Disciplines;1;0;2013;0
000326030300007;0;1;0;2;2;0;13;0;13;Psychology, Multidisciplinary;0;0;2013;0
000326030300007;0;1;0;2;2;0;13;0;13;Social Sciences, Biomedical;1;0;2013;0
000324569200002;0;1;0;2;2;0;3;0;3;Education & Educational Research;1;0;2013;0
000325678100005;0;1;0;2;2;0;3;0;3;Criminology & Penology;1;0;2013;0
000325678100005;0;1;0;2;2;0;3;0;3;Law;0;0;2013;0
000325678100005;0;1;0;2;2;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000325677900002;0;1;1;2;1;1;4;2;2;Hospitality, Leisure, Sport & Tourism;1;0;2013;0
000325139600006;1;0;0;1;1;0;3;0;3;Hospitality, Leisure, Sport & Tourism;1;0;2013;0
000324691900003;0;1;0;3;3;0;4;0;4;Medical Informatics;1;0;2013;0
000324691900006;0;1;0;2;2;0;3;0;1;Medical Informatics;1;0;2013;0
000324358400025;0;1;1;6;4;2;7;1;6;Anthropology;1;0;2013;0
000326203400053;0;1;0;2;2;0;6;0;6;Environmental Studies;1;0;2013;0
000326568300001;0;1;1;7;1;6;8;7;1;Health Care Sciences & Services;1;0;2013;0
000326568300001;0;1;1;7;1;6;8;7;1;Health Policy & Services;1;0;2013;0
000325443500075;0;1;0;2;2;0;2;0;2;Environmental Studies;1;0;2013;0
000326122100013;0;1;1;9;1;8;14;13;1;Public, Environmental & Occupational Health;1;0;2013;0
000325754600008;0;1;1;2;1;1;2;1;1;Economics;0;0;2013;0
000325595500006;0;1;1;4;1;3;4;3;1;Business;0;0;2013;0
000325388500006;0;1;1;3;1;2;4;3;1;Family Studies;1;0;2013;0
000325388500006;0;1;1;3;1;2;4;3;1;Social Work;1;0;2013;0
000324920900005;0;1;1;2;1;1;2;1;1;Political Science;1;0;2013;0
000325182300012;0;1;0;11;11;0;11;0;11;Public, Environmental & Occupational Health;1;0;2013;0
000324493900008;0;1;0;2;2;0;2;0;2;Psychology, Multidisciplinary;0;0;2013;0
000324024100010;0;1;1;9;2;7;10;8;2;Psychology, Clinical;0;0;2013;1
000326140100017;0;1;1;3;1;2;3;2;1;Anthropology;1;0;2013;0
000326158000008;0;1;1;7;1;6;12;11;1;Education & Educational Research;1;0;2013;1
000326158000008;0;1;1;7;1;6;12;11;1;Education, Scientific Disciplines;1;0;2013;1
000326158000008;0;1;1;7;1;6;12;11;1;Health Care Sciences & Services;1;0;2013;1
000326158000008;0;1;1;7;1;6;12;11;1;Public, Environmental & Occupational Health;1;0;2013;1
000325020600001;1;0;0;1;1;0;2;0;2;Business;0;0;2013;0
000325020600001;1;0;0;1;1;0;2;0;2;Ethics;1;0;2013;0
000324509900003;0;1;1;5;3;2;7;2;5;Linguistics;1;0;2013;1
000324509900003;0;1;1;5;3;2;7;2;5;Psychology, Experimental;0;0;2013;1
000324403000031;0;1;1;4;1;3;2;1;1;Psychology, Multidisciplinary;0;0;2013;0
000324362200005;0;1;1;6;5;1;8;1;7;Health Policy & Services;1;0;2013;0
